element_type,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90,prev_season_played,gw,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90,total_points
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,35,1,1,0,0,13,0,0.3,0.4,2.0,0,0.3,0,0.0,0.0,2
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,36,1,1,0,0,13,0,0.3,0.4,2.0,0,0.3,0,0.0,0.0,2
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,37,1,1,0,0,13,0,0.3,0.4,2.0,0,0.3,0,0.0,0.0,2
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,38,1,2,0,0,35,1,0.5,2.6,2.0,0,0.5,0,0.0,0.0,2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,11,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,12,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,15,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,20,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,21,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,23,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,24,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,26,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,27,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,28,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,29,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,30,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,32,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,33,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,34,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,36,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,37,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,3,1,1,0,0,17,0,11.0,0.0,6.0,0,1.6,0,0.0,0.0,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,4,1,2,0,0,42,0,21.7,9.8,8.0,0,3.9,0,0.0,0.0,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,5,1,2,0,0,98,1,54.8,15.6,35.0,0,10.5,0,0.0,0.0,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,6,1,5,0,0,172,1,55.7,24.4,67.0,0,14.7,1,0.0,0.0,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,7,1,6,0,0,228,2,56.0,24.6,91.0,0,17.2,1,0.0,0.0,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,8,1,7,0,0,256,2,56.2,24.6,100.0,0,17.8,1,0.0,0.0,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,9,1,9,0,0,331,3,59.1,30.0,103.0,0,18.9,1,0.27,2.45,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,10,1,9,0,0,376,3,70.1,30.4,169.0,0,26.6,1,0.48,2.15,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,11,1,10,0,0,421,4,71.0,30.4,196.0,0,29.4,1,0.43,2.14,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,12,1,10,0,0,421,4,71.0,30.4,196.0,0,29.4,1,0.43,2.14,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,13,1,10,0,0,421,4,71.0,30.4,196.0,0,29.4,1,0.43,2.14,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,14,1,10,0,0,466,5,71.3,30.4,201.0,0,29.7,1,0.58,1.93,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,15,1,10,0,0,466,5,71.3,30.4,201.0,0,29.7,1,0.58,1.93,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,16,1,10,0,0,466,5,71.3,30.4,201.0,0,29.7,1,0.58,1.93,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,17,1,11,0,0,475,5,71.5,33.8,201.0,0,30.1,1,0.57,2.08,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,18,1,16,1,0,484,6,72.1,67.8,218.0,0,35.3,1,0.74,2.98,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,19,1,17,1,0,497,7,72.4,71.0,222.0,0,36.1,1,0.72,3.08,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,20,1,17,1,0,497,7,72.4,71.0,222.0,0,36.1,1,0.72,3.08,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,21,1,18,1,0,498,7,72.5,71.2,222.0,0,36.1,1,0.72,3.25,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,22,1,18,1,0,525,7,83.3,73.2,226.0,0,37.8,1,0.86,3.09,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,23,1,18,1,0,525,7,83.3,73.2,226.0,0,37.8,1,0.86,3.09,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,24,1,19,1,0,528,7,83.5,73.2,226.0,0,37.8,1,0.85,3.24,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,25,1,19,1,0,528,7,83.5,73.2,226.0,0,37.8,1,0.85,3.24,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,26,1,20,1,0,537,7,93.8,77.2,230.0,0,39.6,1,0.84,3.35,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,27,1,20,1,0,548,7,93.8,77.2,230.0,0,39.6,1,0.99,3.28,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,28,1,21,1,0,580,9,93.8,81.4,265.0,0,43.5,1,0.93,3.26,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,29,1,26,2,0,607,9,94.9,115.4,284.0,0,48.9,1,1.04,3.86,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,30,1,27,2,0,634,9,95.4,124.2,322.0,0,53.6,1,0.99,3.83,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,31,1,29,2,0,710,13,96.3,132.4,327.0,0,55.0,1,0.89,3.68,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,32,1,30,2,0,731,13,97.4,133.8,329.0,0,55.5,1,0.86,3.69,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,33,1,33,2,0,810,13,109.5,142.2,338.0,0,58.5,2,0.78,3.67,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,34,1,33,2,0,810,13,109.5,142.2,338.0,0,58.5,2,0.78,3.67,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,35,1,33,2,0,810,13,109.5,142.2,338.0,0,58.5,2,0.78,3.67,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,36,1,33,2,0,810,13,109.5,142.2,338.0,0,58.5,2,0.78,3.67,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,37,1,34,2,0,824,13,120.1,146.8,357.0,0,61.9,2,0.76,3.71,34
2,53.17,1.64,1.55,1236.43,18.55,173.72,264.22,175.12,4.22,61.29,4.03,0.11,2.65,False,38,1,34,2,0,824,13,120.1,146.8,357.0,0,61.9,2,0.76,3.71,34
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,11,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,12,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,15,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,20,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,21,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,23,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,24,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,26,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,27,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,28,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,29,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,30,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,32,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,33,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,34,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,36,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,37,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,5,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,6,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,7,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,8,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,9,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,10,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,11,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,12,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,14,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,15,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,18,1,2,0,0,90,1,16.4,14.0,6.0,0,3.6,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,19,1,6,0,1,180,4,29.0,46.8,8.0,0,8.3,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,20,1,8,0,1,241,5,29.8,49.8,8.0,0,8.7,0,0.0,0.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,21,1,13,0,1,331,5,31.3,70.0,8.0,0,10.9,1,0.27,3.53,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,22,1,14,0,1,421,8,32.3,98.4,20.0,0,15.0,1,0.21,2.99,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,23,1,20,0,1,511,8,34.1,119.6,20.0,0,17.3,2,0.18,3.52,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,24,1,20,0,1,601,10,36.9,133.8,53.0,0,22.3,2,0.3,3.0,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,25,1,22,0,1,691,11,37.3,150.6,58.0,0,24.5,2,0.26,2.87,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,26,1,23,0,1,781,13,38.8,165.0,60.0,0,26.3,2,0.23,2.65,24
1,63.0,0.0,2.0,2018.0,35.0,136.1,380.8,130.0,6.0,64.7,5.0,0.18,2.81,True,27,1,24,0,1,871,15,40.0,188.0,64.0,0,29.1,2,0.21,2.48,24
